Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,1444.800048828125,1425.800048828125,1432.75,1438.6500244140625,1510649.0,1422.5716552734375
2019-04-15,1451.449951171875,1427.0,1447.949951171875,1431.550048828125,791389.0,1415.551025390625
2019-04-16,1464.9000244140625,1440.25,1442.75,1459.0,1463057.0,1442.6942138671875
2019-04-18,1479.9000244140625,1460.300048828125,1464.0,1469.5999755859375,1425676.0,1453.1756591796875
2019-04-22,1459.949951171875,1435.0,1459.949951171875,1443.3499755859375,737603.0,1427.218994140625
2019-04-23,1454.9000244140625,1425.9000244140625,1449.0,1431.0,601653.0,1415.007080078125
2019-04-24,1459.4000244140625,1431.0,1436.0,1450.050048828125,1154712.0,1433.84423828125
2019-04-25,1460.0,1438.0999755859375,1450.0,1447.949951171875,1161847.0,1431.767578125
2019-04-26,1459.3499755859375,1436.0,1450.0,1448.75,704193.0,1432.5587158203125
2019-04-30,1477.0,1455.300048828125,1456.0,1463.1500244140625,1525776.0,1446.7978515625
2019-05-02,1472.9000244140625,1430.0999755859375,1465.0,1436.5999755859375,774788.0,1420.54443359375
2019-05-03,1456.0,1432.199951171875,1443.800048828125,1438.550048828125,1020007.0,1422.47265625
2019-05-06,1448.5999755859375,1408.550048828125,1434.949951171875,1412.800048828125,1161960.0,1397.010498046875
2019-05-07,1426.800048828125,1376.3499755859375,1426.800048828125,1387.800048828125,2863939.0,1372.2899169921875
2019-05-08,1395.0,1362.5999755859375,1382.0,1385.699951171875,1414591.0,1370.2132568359375
2019-05-09,1393.6500244140625,1346.550048828125,1384.949951171875,1354.199951171875,2628463.0,1339.0653076171875
2019-05-10,1350.0,1314.0999755859375,1314.0999755859375,1341.050048828125,3476379.0,1326.0623779296875
2019-05-13,1345.25,1323.6500244140625,1341.050048828125,1332.5,862130.0,1317.60791015625
2019-05-14,1334.75,1302.0999755859375,1330.0,1320.25,2167873.0,1305.4947509765625
2019-05-15,1329.0,1301.699951171875,1326.0,1305.949951171875,996276.0,1291.3546142578125
2019-05-16,1314.0,1295.8499755859375,1312.0,1304.4000244140625,726485.0,1289.8218994140625
2019-05-17,1330.75,1301.0,1305.0,1320.0,860934.0,1305.24755859375
2019-05-20,1378.4000244140625,1335.0,1340.0,1373.949951171875,976630.0,1358.5946044921875
2019-05-21,1384.0,1352.699951171875,1384.0,1357.75,1166297.0,1342.57568359375
2019-05-22,1373.75,1348.050048828125,1360.5,1368.449951171875,840075.0,1353.1561279296875
2019-05-23,1389.0,1357.699951171875,1389.0,1367.75,1527569.0,1352.4638671875
2019-05-24,1400.449951171875,1376.1500244140625,1392.0,1384.5,980933.0,1369.0267333984375
2019-05-27,1390.699951171875,1362.699951171875,1386.9000244140625,1366.8499755859375,782730.0,1351.5740966796875
2019-05-28,1388.8499755859375,1360.0,1369.949951171875,1364.3499755859375,1562891.0,1349.1019287109375
2019-05-29,1366.949951171875,1347.0999755859375,1360.800048828125,1358.25,582768.0,1343.0701904296875
2019-05-30,1392.0,1353.9000244140625,1365.0,1374.5999755859375,1032259.0,1359.2374267578125
2019-05-31,1428.0,1381.0,1381.0,1407.300048828125,2559888.0,1391.572021484375
2019-06-03,1464.949951171875,1430.0,1431.949951171875,1459.25,2867897.0,1442.94140625
2019-06-04,1455.0,1417.050048828125,1455.0,1421.5,1493226.0,1405.61328125
2019-06-06,1461.8499755859375,1424.9000244140625,1434.949951171875,1428.550048828125,1985857.0,1412.58447265625
2019-06-07,1439.8499755859375,1413.050048828125,1429.0,1418.3499755859375,878470.0,1402.4984130859375
2019-06-10,1442.0,1418.5,1429.0,1422.5999755859375,800967.0,1406.700927734375
2019-06-11,1433.3499755859375,1409.5,1428.0,1425.5,743047.0,1409.568603515625
2019-06-12,1439.9000244140625,1421.0,1429.949951171875,1425.449951171875,874293.0,1409.5191650390625
2019-06-13,1438.9000244140625,1422.199951171875,1429.0,1429.449951171875,1572720.0,1421.10107421875
2019-06-14,1431.75,1411.0,1430.0,1412.75,546091.0,1404.4986572265625
2019-06-17,1425.0,1398.9000244140625,1417.0,1401.949951171875,962166.0,1393.7615966796875
2019-06-18,1410.4000244140625,1376.050048828125,1405.0,1380.050048828125,1177437.0,1371.9896240234375
2019-06-19,1396.4000244140625,1372.0,1382.0,1381.1500244140625,692212.0,1373.083251953125
2019-06-20,1404.9000244140625,1360.699951171875,1365.550048828125,1392.050048828125,991210.0,1383.9195556640625
2019-06-21,1394.6500244140625,1372.0,1379.949951171875,1383.0,1242165.0,1374.92236328125
2019-06-24,1398.0,1368.25,1386.0,1376.1500244140625,757055.0,1368.1124267578125
2019-06-25,1372.449951171875,1360.3499755859375,1371.0,1363.0999755859375,1388994.0,1355.138671875
2019-06-26,1369.550048828125,1352.0,1360.0,1359.949951171875,960174.0,1352.0069580078125
2019-06-27,1369.6500244140625,1358.1500244140625,1361.0999755859375,1361.4000244140625,2113899.0,1353.448486328125
2019-06-28,1371.9000244140625,1350.0999755859375,1365.0,1358.1500244140625,1131371.0,1350.217529296875
2019-07-01,1374.5,1351.050048828125,1368.0,1353.8499755859375,739182.0,1345.942626953125
2019-07-02,1360.0,1340.699951171875,1356.0,1345.75,1171118.0,1337.889892578125
2019-07-03,1371.0,1349.5,1356.050048828125,1352.0,1378288.0,1344.1033935546875
2019-07-04,1366.3499755859375,1351.1500244140625,1356.0,1359.699951171875,902077.0,1351.7584228515625
2019-07-05,1373.449951171875,1351.449951171875,1363.9000244140625,1358.699951171875,966162.0,1350.7642822265625
2019-07-08,1358.4000244140625,1332.699951171875,1358.0,1340.25,866416.0,1332.422119140625
2019-07-09,1344.9000244140625,1291.25,1344.9000244140625,1321.0,2037332.0,1313.2845458984375
2019-07-10,1340.3499755859375,1312.050048828125,1317.800048828125,1322.949951171875,1115080.0,1315.22314453125
2019-07-11,1337.0,1311.050048828125,1317.0,1332.449951171875,757323.0,1324.66748046875
2019-07-12,1369.550048828125,1325.449951171875,1332.449951171875,1361.949951171875,1050985.0,1353.9952392578125
2019-07-15,1367.0,1347.050048828125,1362.8499755859375,1353.1500244140625,666533.0,1345.246826171875
2019-07-16,1375.0,1345.0,1352.0,1372.300048828125,782642.0,1364.284912109375
2019-07-17,1404.8499755859375,1375.5,1377.0,1395.9000244140625,1599926.0,1387.7469482421875
2019-07-18,1395.3499755859375,1377.199951171875,1395.0,1384.949951171875,802222.0,1376.86083984375
2019-07-19,1399.4000244140625,1365.0,1390.0999755859375,1369.0999755859375,842552.0,1361.103515625
2019-07-22,1410.0,1359.050048828125,1367.800048828125,1404.199951171875,1279369.0,1395.9984130859375
2019-07-23,1443.949951171875,1401.8499755859375,1409.0,1429.3499755859375,2262423.0,1421.001708984375
2019-07-24,1493.5,1395.1500244140625,1430.5,1483.4000244140625,7400250.0,1474.7359619140625
2019-07-25,1503.8499755859375,1459.050048828125,1481.300048828125,1495.8499755859375,4194809.0,1487.11328125
2019-07-26,1530.800048828125,1485.5999755859375,1488.0999755859375,1526.449951171875,2420636.0,1517.5345458984375
2019-07-29,1538.25,1506.5999755859375,1524.9000244140625,1513.25,1634196.0,1504.41162109375
2019-07-30,1527.0,1502.699951171875,1511.0999755859375,1508.75,1436383.0,1499.9378662109375
2019-07-31,1525.0,1495.1500244140625,1507.0,1521.0999755859375,1249734.0,1512.2156982421875
2019-08-01,1531.449951171875,1493.6500244140625,1515.0,1504.699951171875,2263295.0,1495.9114990234375
2019-08-02,1550.0,1504.5,1509.0,1545.199951171875,3044783.0,1536.1749267578125
2019-08-05,1551.0,1521.699951171875,1533.199951171875,1525.4000244140625,1443728.0,1516.4906005859375
2019-08-06,1569.8499755859375,1524.050048828125,1530.0,1565.8499755859375,2056715.0,1556.704345703125
2019-08-07,1575.0,1551.9000244140625,1563.300048828125,1559.199951171875,1583322.0,1550.0931396484375
2019-08-08,1569.699951171875,1540.300048828125,1565.75,1565.9000244140625,1579565.0,1556.754150390625
2019-08-09,1581.9000244140625,1561.0,1569.199951171875,1575.5,1154542.0,1566.298095703125
2019-08-13,1594.0,1568.0,1573.5,1573.3499755859375,1612748.0,1564.1605224609375
2019-08-14,1575.5,1552.5,1574.5,1569.699951171875,1113095.0,1560.5318603515625
2019-08-16,1600.8499755859375,1561.0,1571.0,1597.449951171875,1682359.0,1588.1197509765625
2019-08-19,1609.550048828125,1582.199951171875,1599.0,1586.449951171875,1322246.0,1577.18408203125
2019-08-20,1599.5,1582.699951171875,1585.0,1595.1500244140625,1024331.0,1585.8333740234375
2019-08-21,1595.0,1578.550048828125,1585.25,1589.1500244140625,704009.0,1579.8682861328125
2019-08-22,1593.9000244140625,1566.300048828125,1585.199951171875,1570.199951171875,985590.0,1561.0289306640625
2019-08-23,1583.3499755859375,1555.6500244140625,1569.9000244140625,1580.4000244140625,984637.0,1571.16943359375
2019-08-26,1600.0,1577.1500244140625,1590.0,1597.550048828125,1153556.0,1588.21923828125
2019-08-27,1607.449951171875,1585.5,1600.0,1599.449951171875,1581449.0,1590.108154296875
2019-08-28,1606.75,1590.5999755859375,1599.199951171875,1603.1500244140625,565676.0,1593.78662109375
2019-08-29,1619.9000244140625,1589.0,1602.8499755859375,1615.25,861692.0,1605.81591796875
2019-08-30,1622.5,1595.0999755859375,1616.0,1616.199951171875,1181516.0,1606.76025390625
2019-09-03,1609.5999755859375,1573.550048828125,1608.0,1576.75,1289263.0,1567.540771484375
2019-09-04,1582.5999755859375,1527.800048828125,1579.0,1535.1500244140625,2381389.0,1526.183837890625
2019-09-05,1545.9000244140625,1515.25,1537.0,1519.75,1506173.0,1510.8736572265625
2019-09-06,1539.449951171875,1519.75,1524.0,1532.4000244140625,801338.0,1523.4498291015625
2019-09-09,1545.0,1524.199951171875,1530.550048828125,1540.5999755859375,812836.0,1531.601806640625
2019-09-11,1565.0,1542.6500244140625,1545.0,1561.449951171875,1541300.0,1552.3299560546875
2019-09-12,1570.0,1537.1500244140625,1570.0,1540.300048828125,753116.0,1531.3037109375
2019-09-13,1553.1500244140625,1528.0,1540.0,1548.199951171875,547381.0,1539.157470703125
2019-09-16,1526.949951171875,1502.0999755859375,1510.0,1521.300048828125,1811073.0,1512.4146728515625
2019-09-17,1543.300048828125,1518.5999755859375,1527.4000244140625,1530.9000244140625,1353034.0,1521.9586181640625
2019-09-18,1560.949951171875,1535.0,1542.1500244140625,1547.75,1057300.0,1538.710205078125
2019-09-19,1563.5,1545.0,1553.9000244140625,1553.9000244140625,879908.0,1544.82421875
2019-09-20,1725.25,1542.0999755859375,1559.0,1671.0,3962166.0,1661.240234375
2019-09-23,1820.0,1697.8499755859375,1697.8499755859375,1802.75,4253004.0,1792.220703125
2019-09-24,1802.949951171875,1752.0,1802.800048828125,1765.9000244140625,2028042.0,1755.5859375
2019-09-25,1784.0,1728.25,1784.0,1751.800048828125,1794074.0,1741.568359375
2019-09-26,1780.0,1751.9000244140625,1761.800048828125,1770.949951171875,1674004.0,1760.6064453125
2019-09-27,1781.4000244140625,1735.3499755859375,1770.0,1776.300048828125,1115289.0,1765.92529296875
2019-09-30,1770.0,1737.050048828125,1768.0,1762.1500244140625,1041807.0,1751.85791015625
2019-10-01,1799.9000244140625,1757.0,1768.949951171875,1766.0999755859375,1317945.0,1755.7847900390625
2019-10-03,1768.25,1732.199951171875,1765.0,1748.949951171875,1010826.0,1738.73486328125
2019-10-04,1761.699951171875,1717.0999755859375,1753.9000244140625,1724.4000244140625,1231811.0,1714.328369140625
2019-10-07,1742.949951171875,1717.8499755859375,1724.949951171875,1725.1500244140625,562559.0,1715.073974609375
2019-10-09,1778.0,1725.699951171875,1725.699951171875,1773.449951171875,1777552.0,1763.091796875
2019-10-10,1793.0,1756.5,1765.0,1778.5999755859375,1599166.0,1768.2117919921875
2019-10-11,1801.800048828125,1764.050048828125,1787.5999755859375,1790.25,1442236.0,1779.793701171875
2019-10-14,1806.300048828125,1784.699951171875,1790.0,1798.699951171875,881724.0,1788.1943359375
2019-10-15,1825.0,1796.0,1807.699951171875,1803.0999755859375,1204392.0,1792.5687255859375
2019-10-16,1814.0,1756.550048828125,1808.5,1765.699951171875,1403020.0,1755.3870849609375
2019-10-17,1816.6500244140625,1756.0,1772.0,1812.300048828125,1722055.0,1801.7149658203125
2019-10-18,1824.449951171875,1786.699951171875,1815.0,1816.75,1682488.0,1806.1390380859375
2019-10-22,1825.0,1775.0,1822.699951171875,1780.199951171875,2135313.0,1769.802490234375
2019-10-23,1800.0,1762.0,1762.4000244140625,1767.4000244140625,3369253.0,1757.0771484375
2019-10-24,1794.949951171875,1753.050048828125,1778.0,1790.5,1497854.0,1780.042236328125
2019-10-25,1808.4000244140625,1785.050048828125,1797.0,1796.300048828125,1202154.0,1785.8084716796875
2019-10-29,1820.0,1772.550048828125,1792.0999755859375,1814.25,1050123.0,1803.6536865234375
2019-10-30,1830.0,1804.0,1830.0,1821.300048828125,1133258.0,1814.011962890625
2019-10-31,1834.800048828125,1803.5,1826.300048828125,1809.5999755859375,1297114.0,1802.3587646484375
2019-11-01,1821.0,1762.0,1816.0,1766.3499755859375,1527660.0,1759.2818603515625
2019-11-04,1790.0,1766.199951171875,1775.0,1785.9000244140625,821893.0,1778.753662109375
2019-11-05,1797.800048828125,1767.5999755859375,1780.0,1793.8499755859375,1251974.0,1786.6717529296875
